run_id,arm,protocol,phase,hidden_size,seed,checkpoint,state_capacity,service_case,slice_origin_instructions,simulation_instructions,observed_trace_origin_records,eligible_callbacks,pf_requested,pf_filled,pf_dropped,input_drops,pf_useful,admitted_decisions,l2_load_miss,output_drops,state_evictions,pf_issued,numerical_failures,decoder_limit_drops,l2_loads,instructions,pf_useless,pq_merged_duplicate_proxy,cycles,pf_late,completed_decisions,window,start_instructions,end_instructions,cumulative_cycles,ipc,l2_mpki,l2_load_miss_rate,useful_prefetch_coverage,miss_reduction,raw_accuracy,selected_accuracy,legacy_timeliness,request_pressure,window_cycles_saved_vs_stride,cumulative_cycles_saved_vs_stride,total_eligible_callbacks,total_admitted_decisions,total_completed_decisions,total_state_evictions,total_input_drops,total_output_drops,total_decoder_limit_drops,total_numerical_failures
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,16137.0,19400.0,4797.0,0.0,0.0,4713.0,16137.0,3301.0,0.0,0.0,19400.0,0.0,0.0,16137.0,1000000.0,88.0,0.0,2447366.0,2.0,16137.0,11,10000000.0,11000000.0,26985705.0,0.4086025547466133,3.301,0.20456094689223522,0.5880958322934864,0.5880958322934864,0.2429381443298969,0.2429381443298969,0.999575821845175,1.2022061101815702,283187.0,3164233.0,177613.0,177613.0,177613.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,16443.0,19816.0,5102.0,0.0,0.0,4771.0,16443.0,3870.0,0.0,0.0,19816.0,0.0,0.0,16443.0,1000000.0,180.0,0.0,2544804.0,49.0,16443.0,12,11000000.0,12000000.0,29530509.0,0.3929575715850808,3.87,0.23535851122058019,0.5521351695405624,0.5521351695405624,0.24076503835284618,0.24076503835284618,0.9898340248962656,1.2051328832938029,284363.0,3448596.0,194056.0,194056.0,194056.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,16477.0,19490.0,5048.0,0.0,0.0,4710.0,16477.0,4052.0,0.0,0.0,19490.0,0.0,0.0,16477.0,1000000.0,392.0,0.0,2588028.0,37.0,16477.0,13,12000000.0,13000000.0,32118537.0,0.3863945830570612,4.052,0.24591855313467256,0.5376098618879124,0.5374957196667047,0.24166239096972805,0.24166239096972805,0.9922056035390773,1.1828609576986102,293875.0,3742471.0,210533.0,210533.0,210533.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,16478.0,19736.0,5359.0,0.0,0.0,5013.0,16478.0,4047.0,0.0,0.0,19736.0,0.0,0.0,16478.0,1000000.0,402.0,0.0,2597320.0,9.0,16478.0,14,13000000.0,14000000.0,34715857.0,0.38501224338933976,4.047,0.24560019419832504,0.5533723369025279,0.5532619494425434,0.25400283745439806,0.25400283745439806,0.9982078853046595,1.1977181696807866,311049.0,4053520.0,227011.0,227011.0,227011.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,16096.0,19422.0,4865.0,0.0,0.0,4738.0,16096.0,3310.0,0.0,0.0,19422.0,0.0,0.0,16096.0,1000000.0,155.0,0.0,2449365.0,0.0,16096.0,15,14000000.0,15000000.0,37165222.0,0.4082690819865557,3.31,0.20564115308151093,0.5887176938369781,0.5887176938369781,0.24395015961281022,0.24395015961281022,1.0,1.2066351888667992,286349.0,4339869.0,243107.0,243107.0,243107.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,16111.0,19492.0,4843.0,0.0,0.0,4731.0,16111.0,3298.0,0.0,0.0,19492.0,0.0,0.0,16111.0,1000000.0,132.0,0.0,2449539.0,0.0,16111.0,16,15000000.0,16000000.0,39614761.0,0.4082400810928097,3.298,0.20470486003351748,0.5893124065769806,0.5891878425510713,0.242714959983583,0.242714959983583,1.0,1.2098566197008256,286436.0,4626305.0,259218.0,259218.0,259218.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,16140.0,19494.0,4846.0,0.0,0.0,4724.0,16140.0,3314.0,0.0,0.0,19494.0,0.0,0.0,16140.0,1000000.0,106.0,0.0,2449429.0,0.0,16140.0,17,16000000.0,17000000.0,42064190.0,0.4082584145121169,3.314,0.20532837670384138,0.5877083851704404,0.5877083851704404,0.2423309736329127,0.2423309736329127,1.0,1.2078066914498142,293336.0,4919641.0,275358.0,275358.0,275358.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,16122.0,19492.0,4844.0,0.0,0.0,4731.0,16122.0,3315.0,0.0,0.0,19492.0,0.0,0.0,16122.0,1000000.0,120.0,0.0,2452208.0,0.0,16122.0,18,17000000.0,18000000.0,44516398.0,0.4077957497895774,3.315,0.20561965016747302,0.5879940343027591,0.5879940343027591,0.242714959983583,0.242714959983583,1.0,1.2090311375759832,282447.0,5202088.0,291480.0,291480.0,291480.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,16101.0,19488.0,4818.0,0.0,0.0,4736.0,16101.0,3263.0,0.0,0.0,19488.0,0.0,0.0,16101.0,1000000.0,100.0,0.0,2445313.0,0.0,16101.0,19,18000000.0,19000000.0,46961711.0,0.40894560328268814,3.263,0.20265821998633626,0.5920740092511564,0.5920740092511564,0.24302134646962234,0.24302134646962234,1.0,1.2103596049934786,294530.0,5496618.0,307581.0,307581.0,307581.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,16119.0,19484.0,4823.0,0.0,0.0,4718.0,16119.0,3303.0,0.0,0.0,19484.0,0.0,0.0,16119.0,1000000.0,87.0,0.0,2444543.0,0.0,16119.0,20,19000000.0,20000000.0,49406254.0,0.4090744159542295,3.303,0.20491345616973758,0.5882059593566887,0.5882059593566887,0.24214740299733115,0.24214740299733115,1.0,1.2087598486258453,287200.0,5783818.0,323700.0,323700.0,323700.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,16118.0,19438.0,4835.0,0.0,0.0,4737.0,16118.0,3289.0,0.0,0.0,19438.0,0.0,0.0,16118.0,1000000.0,104.0,0.0,2439661.0,0.0,16118.0,21,20000000.0,21000000.0,51845915.0,0.4098930138244617,3.289,0.204057575381561,0.5902068278096188,0.5902068278096188,0.2436979113077477,0.2436979113077477,1.0,1.2059808909293956,291631.0,6075449.0,339818.0,339818.0,339818.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,16084.0,19422.0,4830.0,0.0,0.0,4727.0,16084.0,3311.0,0.0,0.0,19422.0,0.0,0.0,16084.0,1000000.0,102.0,0.0,2458458.0,0.0,16084.0,22,21000000.0,22000000.0,54304373.0,0.40675903350799564,3.311,0.20585675205172843,0.5880816123413785,0.5880816123413785,0.24338379157656267,0.24338379157656267,1.0,1.207535438945536,285886.0,6361335.0,355902.0,355902.0,355902.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,16132.0,19594.0,4862.0,0.0,0.0,4737.0,16132.0,3308.0,0.0,0.0,19594.0,0.0,0.0,16132.0,1000000.0,111.0,0.0,2447788.0,0.0,16132.0,23,22000000.0,23000000.0,56752161.0,0.40853211144102347,3.308,0.20505826927845278,0.5888129272840273,0.5888129272840273,0.24175768092273145,0.24175768092273145,1.0,1.2146045127696503,278730.0,6640065.0,372034.0,372034.0,372034.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,16130.0,19620.0,4855.0,0.0,0.0,4717.0,16130.0,3310.0,0.0,0.0,19620.0,0.0,0.0,16130.0,1000000.0,143.0,0.0,2436602.0,0.0,16130.0,24,23000000.0,24000000.0,59188763.0,0.4104076086287379,3.31,0.20520768753874769,0.5876417092313442,0.5876417092313442,0.24041794087665647,0.24041794087665647,1.0,1.2163670179789212,275182.0,6915247.0,388164.0,388164.0,388164.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,16107.0,19448.0,4826.0,0.0,0.0,4756.0,16107.0,3224.0,0.0,0.0,19448.0,0.0,0.0,16107.0,1000000.0,91.0,0.0,2308412.0,0.0,16107.0,25,24000000.0,25000000.0,61497175.0,0.43319823324432555,3.224,0.20016142050040356,0.5959899749373434,0.5959899749373434,0.24454956807897985,0.24454956807897985,1.0,1.2074253430185633,85303.0,7000550.0,404271.0,404271.0,404271.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,16196.0,19443.0,5113.0,0.0,0.0,5039.0,16196.0,3556.0,0.0,0.0,19443.0,0.0,0.0,16195.0,1000000.0,32.0,0.0,2468218.0,0.0,16196.0,1,0.0,1000000.0,2468218.0,0.4051505985289792,3.556,0.21957394257486879,0.5862710878417685,0.5862710878417685,0.25916782389548937,0.25916782389548937,1.0,1.2005557270762581,314839.0,314839.0,16196.0,16196.0,16196.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,16124.0,19332.0,4769.0,0.0,0.0,4706.0,16124.0,3310.0,0.0,0.0,19332.0,0.0,0.0,16125.0,1000000.0,55.0,0.0,2448510.0,0.0,16124.0,2,1000000.0,2000000.0,4916728.0,0.40841164626650495,3.31,0.20527131782945737,0.5870758483033932,0.5870758483033932,0.24343058141940824,0.24343058141940824,1.0,1.1988837209302325,278722.0,593561.0,32320.0,32320.0,32320.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,16133.0,19380.0,4782.0,0.0,0.0,4714.0,16133.0,3287.0,0.0,0.0,19380.0,0.0,0.0,16133.0,1000000.0,65.0,0.0,2443451.0,0.0,16133.0,3,2000000.0,3000000.0,7360179.0,0.4092572349517138,3.287,0.20374387900576457,0.5891763529558806,0.5891763529558806,0.24324045407636738,0.24324045407636738,1.0,1.2012644889357218,292046.0,885607.0,48453.0,48453.0,48453.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,16100.0,19470.0,4808.0,0.0,0.0,4731.0,16100.0,3272.0,0.0,0.0,19470.0,0.0,0.0,16100.0,1000000.0,65.0,0.0,2446499.0,1.0,16100.0,4,3000000.0,4000000.0,9806678.0,0.4087473569374032,3.272,0.20322981366459628,0.591079460269865,0.5912043978010995,0.24298921417565486,0.24298921417565486,0.9997886728655959,1.2093167701863354,294789.0,1180396.0,64553.0,64553.0,64553.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,16178.0,19532.0,4821.0,0.0,0.0,4720.0,16178.0,3324.0,0.0,0.0,19532.0,0.0,0.0,16178.0,1000000.0,107.0,0.0,2451041.0,1.0,16178.0,5,4000000.0,5000000.0,12257719.0,0.40798991122547523,3.324,0.20546421065644702,0.5867727498756837,0.5867727498756837,0.24165472045873437,0.24165472045873437,0.9997881804702393,1.2073185807887254,291263.0,1471659.0,80731.0,80731.0,80731.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,16126.0,19438.0,4849.0,0.0,0.0,4685.0,16126.0,3404.0,0.0,0.0,19438.0,0.0,0.0,16125.0,1000000.0,129.0,0.0,2471477.0,0.0,16126.0,6,5000000.0,6000000.0,14729196.0,0.40461634884726827,3.404,0.21110077519379844,0.5791816046482878,0.5791816046482878,0.24102273896491408,0.24102273896491408,1.0,1.2054573643410853,285481.0,1757140.0,96857.0,96857.0,96857.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,16179.0,19442.0,4840.0,0.0,0.0,4703.0,16179.0,3387.0,0.0,0.0,19442.0,0.0,0.0,16180.0,1000000.0,151.0,0.0,2455836.0,0.0,16179.0,7,6000000.0,7000000.0,17185032.0,0.4071933142115353,3.387,0.20933250927070457,0.5813349814585909,0.5813349814585909,0.24189898158625656,0.24189898158625656,1.0,1.2016069221260817,273303.0,2030443.0,113036.0,113036.0,113036.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,16131.0,19520.0,4847.0,0.0,0.0,4726.0,16131.0,3291.0,0.0,0.0,19520.0,0.0,0.0,16131.0,1000000.0,131.0,0.0,2442874.0,0.0,16131.0,8,7000000.0,8000000.0,19627906.0,0.40935390036489805,3.291,0.20401710991259067,0.5894973181988274,0.5894973181988274,0.2421106557377049,0.2421106557377049,1.0,1.2100923687310148,284824.0,2315267.0,129167.0,129167.0,129167.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,16161.0,19438.0,4832.0,0.0,0.0,4704.0,16161.0,3385.0,0.0,0.0,19438.0,0.0,0.0,16161.0,1000000.0,140.0,0.0,2468754.0,0.0,16161.0,9,8000000.0,9000000.0,22096660.0,0.4050626348352246,3.385,0.2094548604665553,0.5815304734825071,0.5815304734825071,0.2420002057824879,0.2420002057824879,1.0,1.2027721056865293,278350.0,2593617.0,145328.0,145328.0,145328.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,16148.0,19376.0,4799.0,0.0,0.0,4695.0,16148.0,3353.0,0.0,0.0,19376.0,0.0,0.0,16148.0,1000000.0,98.0,0.0,2449635.0,0.0,16148.0,10,9000000.0,10000000.0,24546295.0,0.40822408236329083,3.353,0.2076418132276443,0.5833747514910537,0.5833747514910537,0.24231007431874485,0.24231007431874485,1.0,1.19990091652217,279473.0,2873090.0,161476.0,161476.0,161476.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,16137.0,19396.0,4798.0,0.0,0.0,4718.0,16137.0,3296.0,0.0,0.0,19396.0,0.0,0.0,16137.0,1000000.0,81.0,0.0,2447084.0,1.0,16137.0,11,10000000.0,11000000.0,26993379.0,0.408649641777724,3.296,0.20425109995662144,0.5887197404542052,0.5887197404542052,0.24324603010930088,0.24324603010930088,0.9997880906971816,1.2019582326330793,283469.0,3156559.0,177613.0,177613.0,177613.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,16443.0,19176.0,4831.0,0.0,0.0,4600.0,16443.0,4041.0,0.0,0.0,19176.0,0.0,0.0,16443.0,1000000.0,154.0,0.0,2568013.0,12.0,16443.0,12,11000000.0,12000000.0,29561392.0,0.3894061283957675,4.041,0.24575807334428024,0.5323457933109593,0.5323457933109593,0.23988318731748018,0.23988318731748018,0.997398091934085,1.1662105455208904,261154.0,3417713.0,194056.0,194056.0,194056.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,16477.0,18974.0,4830.0,0.0,0.0,4582.0,16477.0,4180.0,0.0,0.0,18974.0,0.0,0.0,16477.0,1000000.0,240.0,0.0,2609593.0,5.0,16477.0,13,12000000.0,13000000.0,32170985.0,0.3832015183976965,4.18,0.25368695757722887,0.5229996575733363,0.5228855153521288,0.24148835248234427,0.24148835248234427,0.9989099629387399,1.1515445772895552,272310.0,3690023.0,210533.0,210533.0,210533.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,16478.0,19647.0,5322.0,0.0,0.0,4985.0,16478.0,4075.0,0.0,0.0,19647.0,0.0,0.0,16478.0,1000000.0,385.0,0.0,2601253.0,5.0,16478.0,14,13000000.0,14000000.0,34772238.0,0.38443011886963707,4.075,0.2472994295424202,0.5502814880229606,0.550171100562976,0.2537283045757622,0.2537283045757622,0.998997995991984,1.1923170287656268,307116.0,3997139.0,227011.0,227011.0,227011.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,16096.0,19416.0,4862.0,0.0,0.0,4738.0,16096.0,3310.0,0.0,0.0,19416.0,0.0,0.0,16096.0,1000000.0,149.0,0.0,2449209.0,0.0,16096.0,15,14000000.0,15000000.0,37221447.0,0.408295086291125,3.31,0.20564115308151093,0.5887176938369781,0.5887176938369781,0.24402554594149156,0.24402554594149156,1.0,1.2062624254473162,286505.0,4283644.0,243107.0,243107.0,243107.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,16111.0,19482.0,4839.0,0.0,0.0,4731.0,16111.0,3298.0,0.0,0.0,19482.0,0.0,0.0,16111.0,1000000.0,129.0,0.0,2449539.0,0.0,16111.0,16,15000000.0,16000000.0,39670986.0,0.4082400810928097,3.298,0.20470486003351748,0.5893124065769806,0.5891878425510713,0.2428395441946412,0.2428395441946412,1.0,1.2092359257650054,286436.0,4570080.0,259218.0,259218.0,259218.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,16140.0,19372.0,4800.0,0.0,0.0,4707.0,16140.0,3331.0,0.0,0.0,19372.0,0.0,0.0,16140.0,1000000.0,84.0,0.0,2452646.0,0.0,16140.0,17,16000000.0,17000000.0,42123632.0,0.40772292454761105,3.331,0.2063816604708798,0.5855934312017915,0.5855934312017915,0.24297955812512906,0.24297955812512906,1.0,1.2002478314745972,290119.0,4860199.0,275358.0,275358.0,275358.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,16122.0,19330.0,4779.0,0.0,0.0,4704.0,16122.0,3342.0,0.0,0.0,19330.0,0.0,0.0,16122.0,1000000.0,83.0,0.0,2456840.0,0.0,16122.0,18,17000000.0,18000000.0,44580472.0,0.4070269126194624,3.342,0.20729438034983252,0.5846383296047726,0.5846383296047726,0.24335230212105535,0.24335230212105535,1.0,1.198982756481826,277815.0,5138014.0,291480.0,291480.0,291480.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,16101.0,19440.0,4808.0,0.0,0.0,4732.0,16101.0,3267.0,0.0,0.0,19440.0,0.0,0.0,16101.0,1000000.0,83.0,0.0,2446176.0,0.0,16101.0,19,18000000.0,19000000.0,47026648.0,0.40880132909488115,3.267,0.2029066517607602,0.591573946743343,0.591573946743343,0.2434156378600823,0.2434156378600823,1.0,1.2073784237003913,293667.0,5431681.0,307581.0,307581.0,307581.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,16119.0,19472.0,4816.0,0.0,0.0,4712.0,16119.0,3309.0,0.0,0.0,19472.0,0.0,0.0,16119.0,1000000.0,87.0,0.0,2444857.0,0.0,16119.0,20,19000000.0,20000000.0,49471505.0,0.409021877353154,3.309,0.205285687697748,0.5874579229522503,0.5874579229522503,0.24198849630238292,0.24198849630238292,1.0,1.2080153855698244,286886.0,5718567.0,323700.0,323700.0,323700.0,0.0,0.0,0.0,0.0,0.0
